Unnamed: 0,ticker,date,article_count,close,n,p,sentiment,conv_filter
72,AMZN,2015-04-17,22.0,375.55999755859375,9.0,13.0,0.336472236621213,0.2581072868441299
73,AMZN,2015-04-20,56.0,389.510009765625,22.0,34.0,0.419853845560264,0.2778234667241196
74,AMZN,2015-04-21,1.0,391.1799926757813,0.0,1.0,0.693147180559945,0.2919318090015062
75,AMZN,2015-04-22,4.0,389.7999877929688,2.0,2.0,0.0,0.2919318090015058
76,AMZN,2015-04-23,3.0,389.989990234375,1.0,2.0,0.405465108108164,0.2669077630932545
77,AMZN,2015-04-24,22.0,445.1000061035156,5.0,17.0,1.09861228866811,0.2536592577604746
78,AMZN,2015-04-27,6.0,438.55999755859375,0.0,6.0,1.94591014905531,0.2608741454130266
79,AMZN,2015-04-28,3.0,429.30999755859375,0.0,3.0,1.38629436111989,0.2618807073934194
80,AMZN,2015-04-29,23.0,429.3699951171875,4.0,19.0,1.38629436111989,0.274553446861405
81,AMZN,2015-04-30,2.0,421.7799987792969,0.0,2.0,1.09861228866811,0.2663068406072269
82,AMZN,2015-05-01,8.0,422.8699951171875,0.0,8.0,2.19722457733622,0.2515682407891041
83,AMZN,2015-05-04,33.0,423.0400085449219,6.0,27.0,1.38629436111989,0.2259139373401158
84,AMZN,2015-05-05,26.0,421.1900024414063,5.0,21.0,1.29928298413026,0.2318799664873407
85,AMZN,2015-05-06,6.0,419.1000061035156,2.0,4.0,0.510825623765991,0.2241569015029962
86,AMZN,2015-05-07,3.0,426.8800048828125,1.0,2.0,0.405465108108164,0.2100485592256098
87,AMZN,2015-05-08,17.0,433.6900024414063,7.0,10.0,0.318453731118535,0.2034010205308534
88,AMZN,2015-05-11,1.0,432.8500061035156,0.0,1.0,0.693147180559945,0.2145590206866539
89,AMZN,2015-05-12,19.0,431.0199890136719,5.0,14.0,0.916290731874155,0.2168242338555653
90,AMZN,2015-05-13,4.0,426.8699951171875,4.0,0.0,-1.6094379124341,0.2214524753114878
91,AMZN,2015-05-14,24.0,432.2799987792969,11.0,13.0,0.154150679827258,0.1950752777738923
92,AMZN,2015-05-15,20.0,426.0,8.0,12.0,0.367724780125317,0.1934627233436088
93,AMZN,2015-05-18,57.0,425.239990234375,16.0,41.0,0.904456274227152,0.1684386774353573
94,AMZN,2015-05-19,4.0,421.7099914550781,2.0,2.0,0.0,0.1761617424197016
95,AMZN,2015-05-20,29.0,423.8599853515625,10.0,19.0,0.59783700075562,0.1721939850896117
96,AMZN,2015-05-21,3.0,431.6300048828125,0.0,3.0,1.38629436111989,0.1635434946276584
97,AMZN,2015-05-22,10.0,427.6300048828125,8.0,2.0,-1.09861228866811,0.1562243138510899
98,AMZN,2015-05-26,24.0,425.4700012207031,11.0,13.0,0.154150679827258,0.1547887110416886
99,AMZN,2015-05-27,15.0,431.4200134277344,13.0,2.0,-1.54044504094715,0.1482040809298729
100,AMZN,2015-05-28,1.0,426.5700073242188,0.0,1.0,0.693147180559945,0.1610498826554859
101,AMZN,2015-05-29,29.0,429.2300109863281,8.0,21.0,0.893817876022097,0.1592928468183659
102,AMZN,2015-06-01,51.0,430.9200134277344,16.0,35.0,0.750305594399894,0.1506423563564124
103,AMZN,2015-06-02,23.0,430.989990234375,5.0,18.0,1.15267950993839,0.1399848403068306
104,AMZN,2015-06-03,26.0,436.5899963378906,10.0,16.0,0.435318071257845,0.1301205649643475
105,AMZN,2015-06-04,8.0,430.7799987792969,7.0,1.0,-1.38629436111989,0.1333132036108684
106,AMZN,2015-06-05,7.0,426.9500122070313,7.0,0.0,-2.07944154167984,0.1387710554263011
107,AMZN,2015-06-08,12.0,423.5,12.0,0.0,-2.56494935746154,0.1345269884913977
108,AMZN,2015-06-09,18.0,425.4800109863281,1.0,17.0,2.19722457733622,0.1486353307687845
109,AMZN,2015-06-10,22.0,430.7699890136719,5.0,17.0,1.09861228866811,0.1553069674647464
110,AMZN,2015-06-11,8.0,432.9700012207031,0.0,8.0,2.19722457733622,0.1748731615575655
111,AMZN,2015-06-12,3.0,429.9200134277344,0.0,3.0,1.38629436111989,0.172894307791574
112,AMZN,2015-06-15,1.0,423.6700134277344,0.0,1.0,0.693147180559945,0.1827585831340575
113,AMZN,2015-06-16,23.0,427.260009765625,7.0,16.0,0.75377180237638,0.1859512217805781
114,AMZN,2015-06-17,5.0,427.80999755859375,2.0,3.0,0.287682072451781,0.2175050263887079
115,AMZN,2015-06-18,4.0,439.3900146484375,4.0,0.0,-1.6094379124341,0.2338785818350056
116,AMZN,2015-06-19,31.0,434.9200134277344,12.0,19.0,0.430782916092454,0.2393364336504384
117,AMZN,2015-06-22,14.0,436.2900085449219,14.0,0.0,-2.70805020110221,0.2345637107876798
118,AMZN,2015-06-23,6.0,445.989990234375,3.0,3.0,0.0,0.2149975166948609
119,AMZN,2015-06-24,13.0,440.8399963378906,10.0,3.0,-1.01160091167848,0.2000595640579643
120,AMZN,2015-06-25,2.0,440.1000061035156,2.0,0.0,-1.09861228866811,0.2145936324870853
121,AMZN,2015-06-26,2.0,438.1000061035156,2.0,0.0,-1.09861228866811,0.2165724862530764
122,AMZN,2015-06-29,15.0,429.8599853515625,15.0,0.0,-2.77258872223978,0.1960788666826481
123,AMZN,2015-06-30,3.0,434.0899963378906,1.0,2.0,0.405465108108164,0.2184535249009692
124,AMZN,2015-07-01,1.0,437.3900146484375,0.0,1.0,0.693147180559945,0.2224757739070005
125,AMZN,2015-07-02,4.0,437.7099914550781,2.0,2.0,0.0,0.2229839512387925
126,AMZN,2015-07-06,5.0,436.0400085449219,0.0,5.0,1.79175946922805,0.2331491810129307
127,AMZN,2015-07-07,19.0,436.7200012207031,4.0,15.0,1.16315080980568,0.2204764415449453
128,AMZN,2015-07-08,2.0,429.7000122070313,2.0,0.0,-1.09861228866811,0.2357985687028617
129,AMZN,2015-07-09,11.0,434.3900146484375,1.0,10.0,1.70474809223843,0.2543133345072982
130,AMZN,2015-07-10,1.0,443.510009765625,0.0,1.0,0.693147180559945,0.2738795286001171
131,AMZN,2015-07-13,3.0,455.5700073242188,3.0,0.0,-1.38629436111989,0.2701033626138031
132,AMZN,2015-07-14,3.0,465.5700073242188,1.0,2.0,0.405465108108164,0.2690968006334103
133,AMZN,2015-07-15,4.0,461.1900024414063,4.0,0.0,-1.6094379124341,0.2624251639374478
134,AMZN,2015-07-16,2.0,475.4800109863281,0.0,2.0,1.09861228866811,0.2646903771063595
135,AMZN,2015-07-17,48.0,483.010009765625,19.0,29.0,0.405465108108164,0.2646903771063597
136,AMZN,2015-07-20,64.0,488.1000061035156,12.0,52.0,1.40534255609059,0.2706914798783826
137,AMZN,2015-07-21,2.0,488.0,0.0,2.0,1.09861228866811,0.2651203309176574
138,AMZN,2015-07-22,1.0,488.2699890136719,0.0,1.0,0.693147180559945,0.2592124128515169
139,AMZN,2015-07-23,11.0,482.1799926757813,11.0,0.0,-2.484906649788,0.2678629033134703
140,AMZN,2015-07-24,31.0,529.4199829101562,3.0,28.0,1.98100146886658,0.2493481375090336
141,AMZN,2015-07-27,4.0,531.4099731445312,0.0,4.0,1.6094379124341,0.2620208769770188
142,AMZN,2015-07-28,3.0,526.030029296875,1.0,2.0,0.405465108108164,0.2608070920964888
143,AMZN,2015-07-29,4.0,529.0,2.0,2.0,0.0,0.2553492402810564
144,AMZN,2015-07-30,5.0,536.760009765625,2.0,3.0,0.287682072451781,0.2478612379986783
145,AMZN,2015-07-31,1.0,536.1500244140625,1.0,0.0,-0.693147180559945,0.2452521266919502
146,AMZN,2015-08-03,4.0,535.030029296875,3.0,1.0,-0.693147180559945,0.2316519617463558
147,AMZN,2015-08-04,19.0,531.9000244140625,4.0,15.0,1.16315080980568,0.2251813746724817
148,AMZN,2015-08-05,1.0,537.010009765625,1.0,0.0,-0.693147180559945,0.2226738649786349
149,AMZN,2015-08-06,3.0,529.4600219726562,3.0,0.0,-1.38629436111989,0.2365828544372474
150,AMZN,2015-08-07,30.0,522.6199951171875,14.0,16.0,0.125163142954006,0.2351472516278459
151,AMZN,2015-08-10,2.0,524.0,0.0,2.0,1.09861228866811,0.2385233199011665
152,AMZN,2015-08-11,3.0,527.4600219726562,0.0,3.0,1.38629436111989,0.2177433409278179
153,AMZN,2015-08-12,1.0,525.9099731445312,0.0,1.0,0.693147180559945,0.2223715823837399
154,AMZN,2015-08-13,5.0,529.6599731445312,5.0,0.0,-1.79175946922805,0.2430096833610046
155,AMZN,2015-08-14,29.0,531.52001953125,8.0,21.0,0.893817876022097,0.2472537502959073
156,AMZN,2015-08-17,5.0,535.219970703125,5.0,0.0,-1.79175946922805,0.2552739832171247
157,AMZN,2015-08-18,6.0,535.02001953125,3.0,3.0,0.0,0.2354795408024691
158,AMZN,2015-08-19,43.0,532.9199829101562,15.0,28.0,0.594707107746693,0.2191059853561709
159,AMZN,2015-08-20,2.0,515.780029296875,0.0,2.0,1.09861228866811,0.2071837197449132
160,AMZN,2015-08-21,18.0,494.4700012207031,7.0,11.0,0.405465108108164,0.1985332292829598
161,AMZN,2015-08-24,54.0,463.3699951171875,15.0,39.0,0.916290731874155,0.2126415715603457
162,AMZN,2015-08-25,23.0,466.3699951171875,11.0,12.0,0.0800427076735364,0.2082351480332953
163,AMZN,2015-08-26,30.0,500.7699890136719,8.0,22.0,0.93826963859293,0.2163423875386585
164,AMZN,2015-08-27,11.0,518.3699951171875,4.0,7.0,0.470003629245736,0.1935835547993187
165,AMZN,2015-08-28,4.0,518.010009765625,2.0,2.0,0.0,0.1849655345514111
166,AMZN,2015-08-31,49.0,512.8900146484375,19.0,30.0,0.438254930931155,0.1748135495503672
167,AMZN,2015-09-01,4.0,496.5400085449219,2.0,2.0,0.0,0.159352055643637
168,AMZN,2015-09-02,11.0,510.5499877929688,3.0,8.0,0.810930216216329,0.1472738638331967
169,AMZN,2015-09-03,28.0,504.7200012207031,14.0,14.0,0.0,0.1654044551166145
170,AMZN,2015-09-04,9.0,499.0,3.0,6.0,0.559615787935423,0.1731275201009588
171,AMZN,2015-09-08,10.0,517.5399780273438,3.0,7.0,0.693147180559945,0.1999956084304761
172,AMZN,2015-09-09,8.0,516.8900146484375,4.0,4.0,0.0,0.1826946275065693
173,AMZN,2015-09-10,7.0,522.239990234375,0.0,7.0,2.07944154167984,0.1976325801434658
174,AMZN,2015-09-11,1.0,529.4400024414062,0.0,1.0,0.693147180559945,0.188597915160493
175,AMZN,2015-09-14,1.0,521.3800048828125,1.0,0.0,-0.693147180559945,0.155850804267897
176,AMZN,2015-09-15,18.0,522.3699951171875,7.0,11.0,0.405465108108164,0.1449351006370322
177,AMZN,2015-09-16,4.0,527.3900146484375,0.0,4.0,1.6094379124341,0.147650380056652
178,AMZN,2015-09-17,10.0,538.8699951171875,3.0,7.0,0.693147180559945,0.1485778055342611
179,AMZN,2015-09-18,3.0,540.260009765625,0.0,3.0,1.38629436111989,0.1680933626953456
180,AMZN,2015-09-21,13.0,548.3900146484375,10.0,3.0,-1.01160091167848,0.1483278157837526
181,AMZN,2015-09-22,8.0,538.4000244140625,8.0,0.0,-2.19722457733622,0.1581050845420894
182,AMZN,2015-09-23,5.0,536.0700073242188,3.0,2.0,-0.287682072451781,0.1690207881729546
183,AMZN,2015-09-24,22.0,533.75,4.0,18.0,1.33500106673234,0.1715282978668015
184,AMZN,2015-09-25,22.0,524.25,5.0,17.0,1.09861228866811,0.1648566611708394
185,AMZN,2015-09-28,8.0,504.05999755859375,8.0,0.0,-2.19722457733622,0.1801787883287551
186,AMZN,2015-09-29,7.0,496.0700073242188,0.0,7.0,2.07944154167984,0.2020101955904857
187,AMZN,2015-09-30,2.0,511.8900146484375,2.0,0.0,-1.09861228866811,0.2020101955904856
188,AMZN,2015-10-01,2.0,520.719970703125,2.0,0.0,-1.09861228866811,0.2020101955904856
189,AMZN,2015-10-02,14.0,532.5399780273438,10.0,4.0,-0.78845736036427,0.2106606860524393
190,AMZN,2015-10-05,6.0,543.6799926757812,4.0,2.0,-0.510825623765991,0.211874470932969
191,AMZN,2015-10-06,6.0,537.47998046875,0.0,6.0,1.94591014905531,0.2074885260019818
192,AMZN,2015-10-07,6.0,541.9400024414062,0.0,6.0,1.94591014905531,0.2260032918064187
193,AMZN,2015-10-08,1.0,533.1599731445312,0.0,1.0,0.693147180559945,0.2180379302971393
194,AMZN,2015-10-09,38.0,539.7999877929688,13.0,25.0,0.619039208406224,0.207122226666274
195,AMZN,2015-10-12,1.0,550.1900024414062,0.0,1.0,0.693147180559945,0.2180379302971392
196,AMZN,2015-10-13,1.0,548.9000244140625,0.0,1.0,0.693147180559945,0.2220601793031706
197,AMZN,2015-10-14,2.0,544.8300170898438,2.0,0.0,-1.09861228866811,0.2401907705865881
198,AMZN,2015-10-15,3.0,562.4400024414062,2.0,1.0,-0.405465108108164,0.2395056416339138
199,AMZN,2015-10-16,2.0,570.760009765625,0.0,2.0,1.09861228866811,0.2385782161563049
200,AMZN,2015-10-19,5.0,573.1500244140625,3.0,2.0,-0.287682072451781,0.2361630172002225
201,AMZN,2015-10-20,33.0,560.8800048828125,17.0,16.0,-0.0571584138399486,0.2202976390857163
202,AMZN,2015-10-21,2.0,555.77001953125,0.0,2.0,1.09861228866811,0.2213981268209535
203,AMZN,2015-10-22,6.0,563.9099731445312,6.0,0.0,-1.94591014905531,0.2487627359061181
204,AMZN,2015-10-23,30.0,599.030029296875,1.0,29.0,2.70805020110221,0.2371865481494204
205,AMZN,2015-10-26,5.0,608.6099853515625,0.0,5.0,1.79175946922805,0.2304798378286601
206,AMZN,2015-10-27,4.0,611.010009765625,1.0,3.0,0.693147180559945,0.2146144597141539
207,AMZN,2015-10-28,26.0,617.0999755859375,10.0,16.0,0.435318071257845,0.214614459714154
208,AMZN,2015-10-29,39.0,626.5499877929688,12.0,27.0,0.767255152713667,0.2036987560832889
209,AMZN,2015-10-30,37.0,625.9000244140625,14.0,23.0,0.470003629245736,0.222051165295578
210,AMZN,2015-11-02,78.0,628.3499755859375,28.0,50.0,0.564529802737852,0.2327771244258208
211,AMZN,2015-11-03,9.0,625.3099975585938,2.0,7.0,0.980829253011726,0.2335843335874398
212,AMZN,2015-11-04,41.0,640.9500122070312,3.0,38.0,2.27726728500976,0.2303916949409184
213,AMZN,2015-11-05,7.0,655.6500244140625,3.0,4.0,0.22314355131421,0.2326569081098302
214,AMZN,2015-11-06,26.0,659.3699951171875,8.0,18.0,0.747214401830221,0.2316713715511373
215,AMZN,2015-11-09,6.0,655.489990234375,6.0,0.0,-1.94591014905531,0.2270431300952151
216,AMZN,2015-11-10,20.0,659.6799926757812,3.0,17.0,1.50407739677627,0.218776814154281
217,AMZN,2015-11-11,13.0,673.25,3.0,10.0,1.01160091167848,0.2110537491699364
218,AMZN,2015-11-12,10.0,665.5999755859375,3.0,7.0,0.693147180559945,0.2237264886379217
219,AMZN,2015-11-13,3.0,642.3499755859375,0.0,3.0,1.38629436111989,0.2258472203999968
220,AMZN,2015-11-16,4.0,647.8099975585938,4.0,0.0,-1.6094379124341,0.229039859046518
221,AMZN,2015-11-17,7.0,643.2999877929688,7.0,0.0,-2.07944154167984,0.2338674533212141
222,AMZN,2015-11-18,5.0,663.5399780273438,4.0,1.0,-0.916290731874155,0.2426079335140621
223,AMZN,2015-11-19,5.0,661.27001953125,2.0,3.0,0.287682072451781,0.2368149666244658
224,AMZN,2015-11-20,1.0,668.4500122070312,0.0,1.0,0.693147180559945,0.2309729402880144
225,AMZN,2015-11-23,8.0,678.989990234375,5.0,3.0,-0.405465108108164,0.217549726963302
226,AMZN,2015-11-24,6.0,671.1500244140625,4.0,2.0,-0.510825623765991,0.2278351730534309
227,AMZN,2015-11-25,8.0,675.3400268554688,8.0,0.0,-2.19722457733622,0.2276621107958031
228,AMZN,2015-11-27,18.0,673.260009765625,10.0,8.0,-0.200670695462151,0.2392834219754056
229,AMZN,2015-11-30,17.0,664.7999877929688,11.0,6.0,-0.538996500732687,0.2479339124373595
230,AMZN,2015-12-01,11.0,679.0599975585938,8.0,3.0,-0.810930216216329,0.2571558256775398
231,AMZN,2015-12-02,2.0,676.010009765625,2.0,0.0,-1.09861228866811,0.2485053352155864
232,AMZN,2015-12-03,5.0,666.25,1.0,4.0,0.916290731874155,0.2453126965690653
233,AMZN,2015-12-04,2.0,672.6400146484375,2.0,0.0,-1.09861228866811,0.2343969929382001
234,AMZN,2015-12-07,8.0,669.8300170898438,2.0,6.0,0.847297860387204,0.2368840240359836
235,AMZN,2015-12-08,4.0,677.3300170898438,2.0,2.0,0.0,0.2532575794822813
236,AMZN,2015-12-09,40.0,664.7899780273438,1.0,39.0,2.99573227355399,0.2555227926511931
237,AMZN,2015-12-10,52.0,662.3200073242188,13.0,39.0,1.04982212449868,0.2466729493704655
238,AMZN,2015-12-11,15.0,640.1500244140625,15.0,0.0,-2.77258872223978,0.2498655880169862
239,AMZN,2015-12-14,7.0,657.9099731445312,5.0,2.0,-0.693147180559945,0.2662391434632842
240,AMZN,2015-12-15,2.0,658.6400146484375,0.0,2.0,1.09861228866811,0.2630465048167634
241,AMZN,2015-12-16,3.0,675.77001953125,1.0,2.0,0.405465108108164,0.2558316171642112
242,AMZN,2015-12-17,42.0,670.6500244140625,12.0,30.0,0.86903784702361,0.2503737653487783
243,AMZN,2015-12-18,7.0,664.1400146484375,7.0,0.0,-2.07944154167984,0.2253497194405267
244,AMZN,2015-12-21,14.0,664.510009765625,12.0,2.0,-1.46633706879343,0.2192067386724197
245,AMZN,2015-12-22,3.0,663.1500244140625,0.0,3.0,1.38629436111989,0.2255920159654616
246,AMZN,2015-12-23,1.0,663.7000122070312,1.0,0.0,-0.693147180559945,0.2355802941187176
247,AMZN,2015-12-24,6.0,662.7899780273438,6.0,0.0,-1.94591014905531,0.2241410492180193
248,AMZN,2015-12-28,8.0,675.2000122070312,2.0,6.0,0.847297860387204,0.2209484105714982
249,AMZN,2015-12-29,4.0,693.969970703125,2.0,2.0,0.0,0.2382493914954055
250,AMZN,2015-12-30,3.0,689.0700073242188,1.0,2.0,0.405465108108164,0.2382493914954055
251,AMZN,2015-12-31,1.0,675.8900146484375,0.0,1.0,0.693147180559945,0.2595726214253441
252,AMZN,2016-01-04,2.0,636.989990234375,0.0,2.0,1.09861228866811,0.2529009847293819
253,AMZN,2016-01-05,6.0,633.7899780273438,0.0,6.0,1.94591014905531,0.2709524395100162
254,AMZN,2016-01-06,15.0,632.6500244140625,5.0,10.0,0.606135803570315,0.2608663462386613
255,AMZN,2016-01-07,16.0,607.9400024414062,3.0,13.0,1.25276296849537,0.251002070896178
256,AMZN,2016-01-08,4.0,607.0499877929688,1.0,3.0,0.693147180559945,0.2324873050917416
257,AMZN,2016-01-11,4.0,617.739990234375,3.0,1.0,-0.693147180559945,0.2270294532763087
258,AMZN,2016-01-12,2.0,617.8900146484375,1.0,1.0,0.0,0.2330708324315343
259,AMZN,2016-01-13,47.0,581.8099975585938,13.0,34.0,0.916290731874155,0.227612980616102
260,AMZN,2016-01-14,1.0,593.0,0.0,1.0,0.693147180559945,0.2135046383387156
261,AMZN,2016-01-15,43.0,570.1799926757812,11.0,32.0,1.01160091167848,0.237477255958585
262,AMZN,2016-01-19,5.0,574.47998046875,2.0,3.0,0.287682072451781,0.2279971551371208
263,AMZN,2016-01-20,2.0,571.77001953125,0.0,2.0,1.09861228866811,0.2084309610443021
264,AMZN,2016-01-21,5.0,575.02001953125,4.0,1.0,-0.916290731874155,0.2052383223977813
265,AMZN,2016-01-22,31.0,596.3800048828125,9.0,22.0,0.832909122935104,0.1970378981865354
266,AMZN,2016-01-25,94.0,596.530029296875,25.0,69.0,0.990398704027877,0.1883874077245819
267,AMZN,2016-01-26,6.0,601.25,2.0,4.0,0.510825623765991,0.1950590444205441
268,AMZN,2016-01-27,45.0,583.3499755859375,14.0,31.0,0.757685701697516,0.1791936663060384
269,AMZN,2016-01-28,4.0,635.3499755859375,4.0,0.0,-1.6094379124341,0.1832159153120695
270,AMZN,2016-01-29,28.0,587.0,14.0,14.0,0.0,0.1969891425152922
271,AMZN,2016-02-01,2.0,574.8099975585938,2.0,0.0,-1.09861228866811,0.1868898044708428
272,AMZN,2016-02-02,41.0,552.0999755859375,6.0,35.0,1.6376087894008,0.1894989157775711
273,AMZN,2016-02-03,60.0,531.0700073242188,20.0,40.0,0.669049628980885,0.191605965493201
274,AMZN,2016-02-04,48.0,536.260009765625,10.0,38.0,1.26566637333128,0.1932022280914359
