Unnamed: 0,ticker,date,article_count,close,n,p,sentiment,conv_filter
1422,AMZN,2020-08-26,22.0,3439.6522827148456,8.0,14.0,0.510825623765991,1.6724087983911775
1423,AMZN,2020-08-27,22.0,3400.0,0.0,22.0,3.13549421592915,1.6981598486432576
1424,AMZN,2020-08-28,5.0,3401.800048828125,0.0,5.0,1.79175946922805,1.7271866394345103
1425,AMZN,2020-08-31,14.0,3439.6522827148456,0.0,14.0,2.70805020110221,1.742444593329733
1426,AMZN,2020-09-01,54.0,3439.6522827148456,4.0,50.0,2.32238772029023,1.7395331994281105
1427,AMZN,2020-09-02,40.0,3439.6522827148456,6.0,34.0,1.6094379124341,1.7363405607815894
1428,AMZN,2020-09-03,26.0,3368.0,4.0,22.0,1.52605630349505,1.7342344240482492
1429,AMZN,2020-09-04,19.0,3294.6201171875,2.0,17.0,1.79175946922805,1.7502416801588387
1430,AMZN,2020-09-08,27.0,3149.840087890625,10.0,17.0,0.492476485097794,1.756125258126006
1431,AMZN,2020-09-09,28.0,3268.610107421875,3.0,25.0,1.87180217690159,1.7586122892237896
1432,AMZN,2020-09-10,14.0,3175.110107421875,0.0,14.0,2.70805020110221,1.748654829175424
1433,AMZN,2020-09-11,12.0,3116.219970703125,0.0,12.0,2.56494935746154,1.7630846044805295
1434,AMZN,2020-09-14,29.0,3102.969970703125,0.0,29.0,3.40119738166216,1.7608193913116177
1435,AMZN,2020-09-15,35.0,3156.1298828125,3.0,32.0,2.11021320034659,1.7622549941210186
1436,AMZN,2020-09-16,33.0,3078.10009765625,0.0,33.0,3.52636052461616,1.7648553223640944
1437,AMZN,2020-09-17,26.0,3008.72998046875,1.0,25.0,2.56494935746154,1.7718120224353628
1438,AMZN,2020-09-18,7.0,2954.909912109375,0.0,7.0,2.07944154167984,1.771061548578636
1439,AMZN,2020-09-21,6.0,2960.469970703125,2.0,4.0,0.510825623765991,1.7592184194701617
1440,AMZN,2020-09-22,18.0,3128.989990234375,4.0,14.0,1.09861228866811,1.7659699960989117
1441,AMZN,2020-09-23,16.0,2999.860107421875,1.0,15.0,2.07944154167984,1.744117221074412
1442,AMZN,2020-09-24,24.0,3019.7900390625,3.0,21.0,1.70474809223843,1.7397107975473614
1443,AMZN,2020-09-25,17.0,3095.1298828125,0.0,17.0,2.89037175789616,1.7236723571752277
1444,AMZN,2020-09-28,11.0,3174.050048828125,1.0,10.0,1.70474809223843,1.7174640315030678
1445,AMZN,2020-09-29,23.0,3144.8798828125,5.0,18.0,1.15267950993839,1.7125494306442253
1446,AMZN,2020-09-30,13.0,3148.72998046875,0.0,13.0,2.63905732961526,1.7083053637093222
1447,AMZN,2020-10-01,26.0,3221.260009765625,7.0,19.0,0.916290731874155,1.6973896600784577
1448,AMZN,2020-10-02,12.0,3125.0,1.0,11.0,1.79175946922805,1.6919318082630244
1449,AMZN,2020-10-05,18.0,3199.199951171875,5.0,13.0,0.847297860387204,1.6958749207662729
1450,AMZN,2020-10-06,10.0,3099.9599609375,1.0,9.0,1.6094379124341,1.6981401339351845
1451,AMZN,2020-10-07,35.0,3195.68994140625,1.0,34.0,2.86220088092947,1.697825131300431
1452,AMZN,2020-10-08,20.0,3190.550048828125,1.0,19.0,2.30258509299405,1.6861079891316917
1453,AMZN,2020-10-09,6.0,3286.64990234375,2.0,4.0,0.510825623765991,1.6741515628779249
1454,AMZN,2020-10-12,82.0,3439.6522827148456,1.0,81.0,3.71357206670431,1.675740064001162
1455,AMZN,2020-10-13,60.0,3439.6522827148456,7.0,53.0,1.90954250488444,1.674367202685061
1456,AMZN,2020-10-14,21.0,3363.7099609375,2.0,19.0,1.89711998488588,1.6717032199663957
1457,AMZN,2020-10-15,6.0,3338.64990234375,0.0,6.0,1.94591014905531,1.6846182559593152
1458,AMZN,2020-10-16,15.0,3272.7099609375,5.0,10.0,0.606135803570315,1.6938632940788134
1459,AMZN,2020-10-19,20.0,3207.2099609375,3.0,17.0,1.50407739677627,1.7028001439436875
1460,AMZN,2020-10-20,26.0,3217.010009765625,7.0,19.0,0.916290731874155,1.7096935985685209
1461,AMZN,2020-10-21,19.0,3184.93994140625,2.0,17.0,1.79175946922805,1.6879861941175631
1462,AMZN,2020-10-22,15.0,3176.39990234375,1.0,14.0,2.01490302054226,1.6920084431235949
1463,AMZN,2020-10-23,8.0,3204.39990234375,3.0,5.0,0.405465108108164,1.7046811825915795
1464,AMZN,2020-10-26,16.0,3207.0400390625,0.0,16.0,2.83321334405622,1.7018727184660782
1465,AMZN,2020-10-27,31.0,3286.330078125,2.0,29.0,2.30258509299405,1.694149653481734
1466,AMZN,2020-10-28,28.0,3162.780029296875,4.0,24.0,1.6094379124341,1.6952010817701155
1467,AMZN,2020-10-29,36.0,3211.010009765625,9.0,27.0,1.02961941718116,1.7006589335855484
1468,AMZN,2020-10-30,43.0,3036.14990234375,5.0,38.0,1.87180217690159,1.695162577948902
1469,AMZN,2020-11-02,29.0,3004.47998046875,10.0,19.0,0.59783700075562,1.7008919744578084
1470,AMZN,2020-11-03,13.0,3048.409912109375,6.0,7.0,0.133531392624523,1.6974411482300038
1471,AMZN,2020-11-04,19.0,3241.159912109375,5.0,14.0,0.916290731874155,1.7031412965703716
1472,AMZN,2020-11-05,36.0,3322.0,5.0,31.0,1.67397643357167,1.70033283244487
1473,AMZN,2020-11-06,25.0,3311.3701171875,0.0,25.0,3.25809653802148,1.7046363261957995
1474,AMZN,2020-11-09,33.0,3143.739990234375,1.0,32.0,2.80336038090654,1.7024951158376604
1475,AMZN,2020-11-10,35.0,3035.02001953125,20.0,15.0,-0.271933715483642,1.70991722639035
1476,AMZN,2020-11-11,33.0,3137.389892578125,8.0,25.0,1.06087196068526,1.6979500944711026
1477,AMZN,2020-11-12,45.0,3110.280029296875,3.0,42.0,2.37490575457367,1.7037293793142536
1478,AMZN,2020-11-13,72.0,3128.81005859375,1.0,71.0,3.58351893845611,1.7058705896723927
1479,AMZN,2020-11-16,332.0,3131.06005859375,6.0,326.0,3.84405002184194,1.7062206035509035
1480,AMZN,2020-11-17,116.0,3135.659912109375,16.0,100.0,1.78190717278504,1.6766969494097186
1481,AMZN,2020-11-18,130.0,3105.4599609375,6.0,124.0,2.88240358824699,1.6789621625786308
1482,AMZN,2020-11-19,130.0,3117.02001953125,11.0,119.0,2.30258509299405,1.6826181122489543
1483,AMZN,2020-11-20,125.0,3099.39990234375,1.0,124.0,4.13516655674236,1.6985704969476063
1484,AMZN,2020-11-23,292.0,3098.389892578125,7.0,285.0,3.57655026914002,1.7110214184867203
1485,AMZN,2020-11-24,271.0,3118.06005859375,4.0,267.0,3.98154906807676,1.7215529475965663
1486,AMZN,2020-11-25,274.0,3185.070068359375,7.0,267.0,3.51154543883102,1.732468651227432
1487,AMZN,2020-11-27,829.0,3195.340087890625,15.0,814.0,3.93059939100108,1.7285596993666923
1488,AMZN,2020-11-30,620.0,3168.0400390625,10.0,610.0,4.01720168637322,1.719909208904739
1489,AMZN,2020-12-01,127.0,3220.080078125,14.0,113.0,2.02814824729229,1.7015740862323188
1490,AMZN,2020-12-02,33.0,3203.530029296875,4.0,29.0,1.79175946922805,1.6986096959076344
1491,AMZN,2020-12-03,30.0,3186.72998046875,6.0,24.0,1.27296567581289,1.6936600214239936
1492,AMZN,2020-12-04,11.0,3162.580078125,0.0,11.0,2.484906649788,1.691729923329246
1493,AMZN,2020-12-07,20.0,3158.0,2.0,18.0,1.84582669049833,1.6984015600252078
1494,AMZN,2020-12-08,53.0,3177.2900390625,6.0,47.0,1.92529086185258,1.7040038932474768
1495,AMZN,2020-12-09,15.0,3104.199951171875,4.0,11.0,0.8754687373539,1.7045874205872698
1496,AMZN,2020-12-10,36.0,3101.489990234375,7.0,29.0,1.32175583998232,1.7005651715812382
1497,AMZN,2020-12-11,2.0,3116.419921875,1.0,1.0,0.0,1.689848820769147
1498,AMZN,2020-12-14,19.0,3156.969970703125,2.0,17.0,1.79175946922805,1.6832641906573311
1499,AMZN,2020-12-15,38.0,3165.1201171875,7.0,31.0,1.38629436111989,1.687428317659447
1500,AMZN,2020-12-16,14.0,3240.9599609375,0.0,14.0,2.70805020110221,1.6596616993553823
1501,AMZN,2020-12-17,19.0,3236.080078125,2.0,17.0,1.79175946922805,1.6602452266951755
1502,AMZN,2020-12-18,5.0,3201.64990234375,2.0,3.0,0.287682072451781,1.652137987189812
1503,AMZN,2020-12-21,46.0,3206.179931640625,11.0,35.0,1.09861228866811,1.661774014210459
1504,AMZN,2020-12-22,30.0,3206.52001953125,8.0,22.0,0.93826963859293,1.6770961413683745
1505,AMZN,2020-12-23,10.0,3185.27001953125,1.0,9.0,1.6094379124341,1.6765879640365824
1506,AMZN,2020-12-24,2.0,3172.68994140625,1.0,1.0,0.0,1.6726448515333343
1507,AMZN,2020-12-28,4.0,3283.9599609375,0.0,4.0,1.6094379124341,1.6680166100774123
1508,AMZN,2020-12-29,9.0,3322.0,7.0,2.0,-0.980829253011726,1.670353081793725
1509,AMZN,2020-12-30,6.0,3285.85009765625,0.0,6.0,1.94591014905531,1.6662265396636775
1510,AMZN,2020-12-31,6.0,3256.929931640625,3.0,3.0,0.0,1.6631732677659712
1511,AMZN,2021-01-04,4.0,3186.6298828125,2.0,2.0,0.0,1.677789787375149
1512,AMZN,2021-01-05,11.0,3218.510009765625,1.0,10.0,1.70474809223843,1.674981323249647
1513,AMZN,2021-01-06,20.0,3138.3798828125,2.0,18.0,1.84582669049833,1.6939639900026733
1514,AMZN,2021-01-07,8.0,3162.159912109375,2.0,6.0,0.847297860387204,1.6790260373657766
1515,AMZN,2021-01-08,6.0,3182.699951171875,0.0,6.0,1.94591014905531,1.6601898385336211
1516,AMZN,2021-01-11,26.0,3114.2099609375,4.0,22.0,1.52605630349505,1.653605208421805
1517,AMZN,2021-01-12,29.0,3120.830078125,4.0,25.0,1.64865862558738,1.6573060244001176
1518,AMZN,2021-01-13,14.0,3165.889892578125,3.0,11.0,1.09861228866811,1.636715789927392
1519,AMZN,2021-01-14,15.0,3127.469970703125,5.0,10.0,0.606135803570315,1.6405610873125414
1520,AMZN,2021-01-15,11.0,3104.25,1.0,10.0,1.70474809223843,1.630395857538403
1521,AMZN,2021-01-19,28.0,3120.760009765625,4.0,24.0,1.6094379124341,1.6306721671432156
1522,AMZN,2021-01-20,13.0,3263.3798828125,0.0,13.0,2.63905732961526,1.6400077865578433
1523,AMZN,2021-01-21,11.0,3306.989990234375,0.0,11.0,2.484906649788,1.6499960647110996
1524,AMZN,2021-01-22,3.0,3292.22998046875,2.0,1.0,-0.405465108108164,1.6445382128956672
1525,AMZN,2021-01-25,4.0,3294.0,0.0,4.0,1.6094379124341,1.6506263222518365
1526,AMZN,2021-01-26,34.0,3326.1298828125,5.0,29.0,1.6094379124341,1.6536420092774746
1527,AMZN,2021-01-27,25.0,3232.580078125,5.0,20.0,1.25276296849537,1.6722807778926845
1528,AMZN,2021-01-28,13.0,3237.6201171875,4.0,9.0,0.693147180559945,1.6640803536814388
1529,AMZN,2021-01-29,1.0,3206.199951171875,0.0,1.0,0.693147180559945,1.6534734745635915
1530,AMZN,2021-02-01,13.0,3342.8798828125,2.0,11.0,1.38629436111989,1.6434501227855374
1531,AMZN,2021-02-02,42.0,3380.0,9.0,33.0,1.22377543162212,1.6462585869110395
1532,AMZN,2021-02-03,60.0,3312.530029296875,2.0,58.0,2.97892515523761,1.646054055522037
1533,AMZN,2021-02-04,20.0,3331.0,1.0,19.0,2.30258509299405,1.6577202330096292
1534,AMZN,2021-02-05,11.0,3352.14990234375,1.0,10.0,1.70474809223843,1.6693415441892323
1535,AMZN,2021-02-08,7.0,3322.93994140625,1.0,6.0,1.25276296849537,1.6735197193944464
1536,AMZN,2021-02-09,18.0,3305.0,0.0,18.0,2.94443897916644,1.6865766333834509
1537,AMZN,2021-02-10,17.0,3286.580078125,2.0,15.0,1.67397643357167,1.6775381819056956
1538,AMZN,2021-02-11,12.0,3262.1298828125,2.0,10.0,1.29928298413026,1.6673076072275044
1539,AMZN,2021-02-12,7.0,3277.7099609375,1.0,6.0,1.25276296849537,1.6815783060970384
1540,AMZN,2021-02-16,29.0,3268.949951171875,5.0,24.0,1.42711635564015,1.6825917872481293
1541,AMZN,2021-02-17,27.0,3308.639892578125,7.0,20.0,0.965080896043587,1.674032326883822
1542,AMZN,2021-02-18,27.0,3328.22998046875,5.0,22.0,1.34373474670109,1.6573616035006515
1543,AMZN,2021-02-19,12.0,3249.89990234375,9.0,3.0,-0.916290731874155,1.6424156202503628
1544,AMZN,2021-02-22,15.0,3180.739990234375,4.0,11.0,0.8754687373539,1.6456858360342304
1545,AMZN,2021-02-23,5.0,3194.5,1.0,4.0,0.916290731874155,1.6302046324407438
1546,AMZN,2021-02-24,32.0,3159.530029296875,7.0,25.0,1.17865499634165,1.621354789160016
1547,AMZN,2021-02-25,26.0,3057.159912109375,2.0,24.0,2.12026353620009,1.5992019488705669
1548,AMZN,2021-02-26,7.0,3092.929931640625,0.0,7.0,2.07944154167984,1.5782550233802846
1549,AMZN,2021-03-01,21.0,3146.139892578125,2.0,19.0,1.89711998488588,1.5414463915012555
1550,AMZN,2021-03-02,28.0,3094.530029296875,1.0,27.0,2.63905732961526,1.533362621508791
1551,AMZN,2021-03-03,31.0,3005.0,10.0,21.0,0.693147180559945,1.520276669936486
1552,AMZN,2021-03-04,30.0,2977.570068359375,12.0,18.0,0.379489621704904,1.5039672877528802
1553,AMZN,2021-03-05,6.0,3000.4599609375,0.0,6.0,1.94591014905531,1.4989133201452236
1554,AMZN,2021-03-08,9.0,2951.949951171875,2.0,7.0,0.980829253011726,1.4908930872240065
1555,AMZN,2021-03-09,21.0,3062.85009765625,4.0,17.0,1.28093384546206,1.495608335264075
1556,AMZN,2021-03-10,28.0,3057.639892578125,1.0,27.0,2.63905732961526,1.490780740989379
1557,AMZN,2021-03-11,24.0,3113.590087890625,5.0,19.0,1.20397280432594,1.4823347819164272
1558,AMZN,2021-03-12,6.0,3089.489990234375,0.0,6.0,1.94591014905531,1.478090714981524
1559,AMZN,2021-03-15,18.0,3081.679931640625,1.0,17.0,2.19722457733622,1.4865193875146063
1560,AMZN,2021-03-16,37.0,3091.860107421875,8.0,29.0,1.20397280432594,1.4939755111471733
1561,AMZN,2021-03-17,12.0,3135.72998046875,0.0,12.0,2.56494935746154,1.5135417052399929
1562,AMZN,2021-03-18,13.0,3027.989990234375,0.0,13.0,2.63905732961526,1.4939755111471733
1563,AMZN,2021-03-19,6.0,3074.9599609375,3.0,3.0,0.0,1.4902746951688606
1564,AMZN,2021-03-22,13.0,3110.8701171875,0.0,13.0,2.63905732961526,1.4793589915379954
1565,AMZN,2021-03-23,25.0,3137.5,6.0,19.0,1.04982212449868,1.4745313972632994
1566,AMZN,2021-03-24,18.0,3087.070068359375,2.0,16.0,1.73460105538811,1.47948107174694
1567,AMZN,2021-03-25,20.0,3046.260009765625,0.0,20.0,3.04452243772342,1.4881315622088938
1568,AMZN,2021-03-26,15.0,3052.030029296875,1.0,14.0,2.01490302054226,1.4960657394566288
1569,AMZN,2021-03-29,11.0,3075.72998046875,2.0,9.0,1.20397280432594,1.4949389611602455
1570,AMZN,2021-03-30,20.0,3055.2900390625,1.0,19.0,2.30258509299405,1.505079546107542
1571,AMZN,2021-03-31,40.0,3094.080078125,4.0,36.0,2.00148000021012,1.5017736103157289
1572,AMZN,2021-04-01,21.0,3161.0,7.0,14.0,0.628608659422374,1.521626163811468
1573,AMZN,2021-04-05,19.0,3226.72998046875,1.0,18.0,2.2512917986065,1.518147165762027
1574,AMZN,2021-04-06,32.0,3223.820068359375,1.0,31.0,2.77258872223978,1.5347630177332598
1575,AMZN,2021-04-07,24.0,3279.389892578125,4.0,20.0,1.43508452528932,1.561000848522041
1576,AMZN,2021-04-08,25.0,3299.300048828125,0.0,25.0,3.25809653802148,1.5589706980550952
1577,AMZN,2021-04-09,5.0,3372.199951171875,3.0,2.0,-0.287682072451781,1.5571093690939597
1578,AMZN,2021-04-12,11.0,3379.389892578125,4.0,7.0,0.470003629245736,1.5668112878442957
1579,AMZN,2021-04-13,30.0,3400.0,5.0,25.0,1.46633706879343,1.5660232291155
1580,AMZN,2021-04-14,20.0,3333.0,5.0,15.0,0.980829253011726,1.5649227413802629
1581,AMZN,2021-04-15,30.0,3379.090087890625,7.0,23.0,1.09861228866811,1.5545905650891905
1582,AMZN,2021-04-16,10.0,3399.43994140625,0.0,10.0,2.39789527279837,1.5534637867928072
1583,AMZN,2021-04-19,32.0,3372.010009765625,11.0,21.0,0.606135803570315,1.5627994062074348
1584,AMZN,2021-04-20,31.0,3334.68994140625,3.0,28.0,1.98100146886658,1.571207600144454
1585,AMZN,2021-04-21,19.0,3362.02001953125,2.0,17.0,1.79175946922805,1.5774159258166134
1586,AMZN,2021-04-22,15.0,3309.0400390625,0.0,15.0,2.77258872223978,1.57683239847682
1587,AMZN,2021-04-23,7.0,3340.8798828125,3.0,4.0,0.22314355131421,1.5590232402211208
1588,AMZN,2021-04-26,26.0,3409.0,1.0,25.0,2.56494935746154,1.5840472861293728
1589,AMZN,2021-04-27,34.0,3417.429931640625,2.0,32.0,2.39789527279837,1.5854828889387735
1590,AMZN,2021-04-28,15.0,3439.6522827148456,0.0,15.0,2.77258872223978,1.5884085862335178
1591,AMZN,2021-04-29,33.0,3439.6522827148456,4.0,29.0,1.79175946922805,1.583317033753793
1592,AMZN,2021-04-30,16.0,3439.6522827148456,4.0,12.0,0.955511445027436,1.5967402470785046
1593,AMZN,2021-05-03,10.0,3386.489990234375,4.0,6.0,0.336472236621213,1.599932885725026
1594,AMZN,2021-05-04,43.0,3311.8701171875,8.0,35.0,1.38629436111989,1.5967402470785048
1595,AMZN,2021-05-05,20.0,3270.5400390625,2.0,18.0,1.84582669049833,1.59865018122946
1596,AMZN,2021-05-06,16.0,3306.3701171875,1.0,15.0,2.07944154167984,1.578894893623225
1597,AMZN,2021-05-07,4.0,3291.610107421875,0.0,4.0,1.6094379124341,1.5584990891708952
1598,AMZN,2021-05-10,19.0,3190.489990234375,3.0,16.0,1.44691898293633,1.5707301792951718
1599,AMZN,2021-05-11,27.0,3223.909912109375,0.0,27.0,3.3322045101752,1.572165782104573
1600,AMZN,2021-05-12,35.0,3151.93994140625,3.0,32.0,2.11021320034659,1.570812630475229
1601,AMZN,2021-05-13,31.0,3161.469970703125,5.0,26.0,1.50407739677627,1.5753584207510936
1602,AMZN,2021-05-14,15.0,3222.89990234375,2.0,13.0,1.54044504094715,1.5700775205565431
1603,AMZN,2021-05-17,28.0,3270.389892578125,6.0,22.0,1.18958406687384,1.5759729302550844
1604,AMZN,2021-05-18,35.0,3232.280029296875,7.0,28.0,1.28785428830664,1.5828663848799185
1605,AMZN,2021-05-19,14.0,3231.800048828125,2.0,12.0,1.46633706879343,1.584747423527811
1606,AMZN,2021-05-20,22.0,3247.679931640625,2.0,20.0,1.94591014905531,1.5900322130856157
1607,AMZN,2021-05-21,8.0,3203.080078125,0.0,8.0,2.19722457733622,1.6212197183580372
1608,AMZN,2021-05-24,19.0,3244.989990234375,5.0,14.0,0.916290731874155,1.6279845397598816
1609,AMZN,2021-05-25,32.0,3259.050048828125,7.0,25.0,1.17865499634165,1.6290359680482638
1610,AMZN,2021-05-26,55.0,3265.159912109375,11.0,44.0,1.32175583998232,1.640535199018922
1611,AMZN,2021-05-27,33.0,3230.110107421875,9.0,24.0,0.916290731874155,1.6238402105449057
1612,AMZN,2021-05-28,4.0,3223.070068359375,3.0,1.0,-0.693147180559945,1.628246634071956
